38173,16739,-12138,15369,-1420,1501,2665
38183,16767,-12265,14929,-741,1941,2838
38193,16966,-12251,14977,-1325,2885,2725
38203,17272,-12032,15559,-1720,3958,2266
38213,17467,-11933,15821,-1090,4828,1725
38223,17083,-11888,15783,308,5496,1258
38233,16539,-12108,15722,1680,5804,1072
38243,16001,-12345,15403,2551,5821,1059
38253,15518,-12474,14991,2789,5775,1268
38262,15153,-12471,14658,2489,5918,1763
38272,14889,-12525,14876,1927,6306,2270
38282,14937,-12367,15691,1075,6636,2554
38292,14787,-11837,16878,728,6426,2404
38302,14622,-11933,17322,1309,5723,1762
38312,14705,-11842,16864,2353,5717,956
38322,14807,-11939,16528,3048,6563,620
38332,14905,-12145,16214,3498,7493,646
38342,14648,-12432,15567,3639,8301,880
38352,14166,-12495,15160,3152,9059,1231
38362,13613,-12265,15182,2531,9385,1844
38372,12839,-11625,15330,2022,9250,2499
38381,12050,-10969,15440,1234,9491,2983
38391,11695,-11011,16338,266,10580,3296
38401,11422,-11982,17265,-1402,10900,3721
38411,10587,-11941,17945,-1463,12126,3760
38421,10469,-12404,18248,41,13626,3433
38431,10890,-12959,17846,1945,14067,3464
38441,11496,-13522,16419,3056,13733,3779
38451,11972,-13335,16086,2346,12965,4329
38461,12249,-12845,16732,743,11360,5385
38471,11904,-13183,16960,-180,9647,6386
38481,11360,-12357,17259,-200,8513,6225
38490,10798,-11615,17381,-325,7514,5986
38500,10500,-11550,17675,-221,6590,5894
38510,10536,-11098,18242,-58,5899,5789
38520,9718,-11448,19105,6,5730,6736
38530,7714,-13615,19300,-119,6260,7753
38540,6463,-14346,18949,-115,7479,7272
38550,7009,-13056,18513,-35,8541,6569
38560,7952,-12998,18080,-112,9013,6589
38570,8150,-12452,17930,-1040,9396,6694
38580,7949,-12048,18148,-2978,10101,6590
38590,7856,-11979,19368,-4272,11113,6420
38600,7788,-11299,20096,-4172,11804,6738
38609,7827,-11460,20149,-2759,11953,7791
38619,7171,-12452,20042,-1174,11246,8839
38629,6268,-12889,19671,-945,10211,8765
38639,5153,-14526,19539,-1955,9575,8112
38649,3813,-15065,19837,-3257,9895,6252
38659,3214,-13360,20324,-4784,10999,4664
38669,3598,-13619,20512,-4598,11714,4360
38679,4324,-13497,20649,-3501,11185,4175
38689,4432,-13268,20433,-3054,9899,4221
38699,4051,-13257,20133,-3321,8570,4215
38709,3585,-13090,20077,-3371,7550,4065
38718,3312,-13014,20241,-2759,6647,3982
38728,3283,-12833,20242,-1707,5529,4095
38738,3579,-12910,19710,-678,4148,4418
38748,3223,-13472,19024,310,2941,4680
38758,2020,-13830,18403,361,2477,4688
38768,564,-14023,17668,-543,3083,4497
38778,34,-14357,17053,-1013,4389,4590
38788,385,-14352,16857,-1372,5370,4904
38798,1369,-14095,17498,-2532,5536,4984
38808,2079,-13397,18097,-3676,4887,4836
38818,2068,-13149,18439,-3871,4229,4682
38828,1667,-13282,18860,-3481,4093,4249
38837,986,-13623,18841,-3064,4010,3883
38847,253,-13968,18322,-2396,3854,3847
38857,-113,-14366,17737,-2038,3558,4126
38867,-400,-14523,17228,-2463,3333,4505
38877,-408,-14468,16867,-3176,3714,4663
38887,-293,-14416,16840,-3800,4581,4558
38897,-296,-14161,16933,-4600,5501,4278
38907,-388,-14068,16583,-5263,6235,3939
38917,-790,-14221,16171,-5612,7195,3602
38927,-968,-14268,16700,-6322,8225,3440
38937,-981,-14113,17778,-6764,8349,3446
38947,-1059,-14030,18259,-6145,7501,3446
38956,-1175,-14011,18347,-4771,6078,3285
38966,-1749,-14393,18418,-3497,4572,2909
# 38968 LED ON
38976,-2545,-14642,17943,-2504,3209,2601
38986,-2991,-15001,16935,-1482,2293,2649
38996,-3033,-15103,16184,-1253,1949,2822
39006,-3282,-15062,15501,-1631,1952,2998
39016,-3838,-15120,14946,-2255,2587,3184
39026,-3400,-15034,15070,-3085,3541,3377
39036,-2502,-14773,16069,-3761,3607,3604
39046,-1946,-14497,16346,-3788,2714,3556
39056,-1784,-14168,16241,-3023,1732,3004
39065,-2024,-14154,15828,-2327,880,2480
39075,-2058,-14390,15348,-1704,45,2085
39085,-2338,-14692,15198,-1447,-906,1894
39095,-3094,-14849,14948,-1890,-1406,1870
39105,-3591,-14977,14368,-1992,-975,1840
39115,-3485,-15214,14081,-2090,-138,1921
39135,-2632,-14886,14410,-3094,377,2083
39145,-2100,-14725,14589,-2803,-236,1780
39155,-1571,-14703,14655,-2397,-1376,1257
39165,-1521,-14867,14998,-2188,-2810,690
39174,-1721,-14857,15621,-2305,-4221,286
39184,-1790,-15021,16668,-1954,-5556,90
39194,-2541,-15103,17142,-1362,-6708,115
39204,-3559,-15437,16488,-444,-7113,226
39214,-4095,-15833,15532,310,-6787,456
39224,-3626,-15976,15347,350,-6520,961
39234,-2900,-15773,15690,128,-6817,1450
39244,-2139,-15459,16152,459,-7587,1467
39254,-1179,-15315,16356,1280,-8774,1190
39264,-696,-15054,17480,3018,-9986,1077
39274,636,-14972,19173,4773,-12343,-115
39284,-149,-15081,17961,4908,-15745,-238
39293,-2163,-14898,17195,5961,-16413,-147
39303,-2319,-15213,17232,6875,-15283,-457
39313,-1572,-15338,16727,6992,-14626,-528
39323,-788,-15247,16399,7238,-14750,-266
39333,64,-15347,17057,6958,-15719,40
39343,428,-15391,17817,5945,-17259,165
39353,-261,-15040,17898,4931,-17959,143
39363,-1955,-14149,16878,4302,-16443,-188
39373,-1665,-14295,17339,4127,-13086,-620
39383,-337,-14414,18733,4389,-11203,-587
39393,731,-14418,19200,5036,-12156,-342
39403,1342,-14211,18542,5952,-14340,-211
39412,1907,-14110,18091,6460,-15956,-340
39422,2372,-14238,18358,6665,-17142,-575
39432,2573,-14562,18873,6671,-18442,-650
39442,2905,-14485,19554,6366,-19811,-617
39452,3119,-14245,19680,6496,-21263,-518
39462,2178,-13544,18803,6855,-21850,-514
39472,1310,-13314,18120,6264,-20383,-773
39482,924,-13212,17977,5659,-17532,-1126
39492,1672,-13620,18178,5046,-14683,-1202
39502,2535,-13738,18432,4358,-12682,-872
39512,3204,-13743,18519,3820,-11512,-527
39521,4089,-13467,18623,3357,-11144,-477
39531,5015,-13339,18931,2979,-11460,-373
39541,5539,-13292,19561,2732,-12079,-106
39551,5784,-13118,20767,2608,-12911,48
39561,5799,-13030,21312,3492,-14252,-134
39571,5803,-12499,20879,5237,-15560,-565
# 39572 LED OFF
39581,6108,-12629,20265,6533,-16181,-963
39591,5781,-12606,19622,6887,-16024,-1329
39601,5367,-12550,19050,6766,-15082,-1578
39611,5478,-12719,18656,6605,-13618,-1549
39621,5876,-12812,18363,6253,-12367,-1207
39631,6276,-12682,18229,5359,-11463,-704
39640,7022,-12310,18424,4345,-10782,-358
39650,7961,-11915,19168,3908,-10811,-196
39660,8627,-11633,19588,4344,-12055,-56
39670,9009,-11487,19380,5148,-13949,-140
39680,9200,-11484,19082,5615,-15630,-485
39690,8983,-11471,18690,5542,-16599,-655
39700,8349,-11480,18010,5091,-16259,-683
39710,7933,-11605,17798,4070,-14423,-563
39720,7908,-11348,17947,2896,-12103,-213
39730,8594,-11165,18214,2588,-10640,182
39740,9406,-11184,18435,2660,-10527,481
39749,10103,-11012,18244,2539,-11263,502
39759,10745,-10812,17939,2261,-12202,300
39769,11091,-10762,17864,1920,-13236,41
39779,11124,-10827,18088,1176,-14161,-17
39789,10906,-10751,18434,234,-14134,125
39799,10589,-10569,19112,1124,-11990,-21
39809,11379,-10938,19184,1811,-10868,-43
39819,11726,-10719,19143,2318,-11477,338
39829,11626,-10583,19001,3446,-12621,595
39839,11840,-10651,18744,3893,-13576,604
39849,12094,-10580,18252,4225,-14440,538
39859,12292,-10472,17441,4850,-15066,590
39868,12536,-10540,17010,4896,-15181,628
39878,12886,-10683,17275,3863,-14742,772
39888,13274,-10620,18086,2042,-13619,960
39898,13468,-10112,19343,823,-12386,787
39908,13796,-9704,20339,1509,-12037,465
39918,14112,-9542,20625,3668,-12611,156
39928,14073,-9591,20247,6061,-13676,-194
39938,13747,-9532,18834,7930,-14472,-601
39948,13548,-9829,17225,8912,-14401,-967
39958,13436,-10024,15524,9193,-13949,-1163
39968,14004,-9994,14436,8536,-13420,-1020
39977,14374,-9807,14335,6705,-12849,-423
39987,14365,-9437,15078,4260,-11965,409
39997,14430,-8927,15820,2068,-10744,1115
40007,14412,-8565,16605,771,-9358,1480
40017,14303,-8578,16958,834,-8272,1682
40027,14413,-8522,16738,1680,-7560,1689
40037,14773,-8625,16122,2291,-7086,1604
40047,15066,-8690,15625,2511,-6606,1569
40057,15075,-8705,15046,2329,-6286,1491
40067,15220,-8727,14610,1741,-5985,1370
40077,15594,-8813,14861,974,-5593,1327
40087,15576,-8817,15423,105,-5215,1486
40096,15396,-8774,15831,-474,-4829,1790
40106,15390,-8808,16142,-847,-4358,2021
40116,15544,-8922,16180,-1012,-3951,2158
40126,15662,-8821,16183,-861,-3621,2246
40146,16209,-8935,16165,-1112,-3157,2521
40156,16455,-8785,16539,-1728,-2572,2498
40166,16683,-8801,17215,-2205,-2176,2435
40176,16510,-8759,17553,-2074,-2069,2359
40186,16379,-8459,17472,-1581,-1727,2197
40196,16355,-8758,17491,-1412,-1253,2003
40205,16155,-9353,17470,-1040,-1003,1650
40215,15976,-9387,17217,-351,-939,1046
40225,16266,-9039,17064,41,-1035,651
40235,16405,-8975,16900,219,-1092,680
40245,16006,-8744,16144,144,-481,711
40255,16031,-8943,16102,-690,784,513
40265,16196,-8895,17024,-1590,1841,208
40275,16196,-8598,18121,-1180,2085,27
40285,15915,-8752,18678,159,1579,8
40295,15634,-8778,18620,1199,710,-125
40305,15706,-8720,18255,2119,-74,-182
40315,15672,-8590,17966,3253,-698,-83
40324,15461,-8603,17348,4158,-1136,-48
40334,15237,-8742,16948,4128,-1066,-251
40344,15178,-8584,16971,3346,-849,-581
40354,15286,-8360,16717,3134,-435,-888
40364,15264,-8643,16492,3429,294,-1156
40374,14867,-8447,16267,3490,925,-1455
40384,14582,-8360,16094,2798,1841,-1589
40394,14525,-8362,17097,1957,2668,-1524
40414,14178,-8097,18890,2596,1672,-1127
40424,13826,-7890,18358,3709,761,-1082
40434,13552,-7826,17277,5104,828,-1073
40443,13705,-8123,16964,5636,1758,-1210
40453,13583,-7836,17291,5606,2161,-1223
40463,13618,-7551,17679,5924,1507,-1008
40473,13906,-7437,17806,6295,255,-577
40483,13631,-7283,17512,6519,-764,-193
40493,13229,-7074,17161,6649,-1155,-216
40503,13246,-6952,17130,6840,-1107,-358
40513,13350,-6809,17848,6973,-1102,-285
40523,13494,-6706,18826,6921,-1669,-97
40533,13265,-6402,19230,7291,-2693,0
40543,12702,-5894,18769,8639,-3396,-329
40552,12672,-5899,18038,10802,-3198,-891
40562,13149,-6036,17251,12282,-2556,-1265
40572,13435,-5813,17088,12025,-2014,-1269
40582,13479,-5604,17443,10883,-1960,-1057
40592,13303,-5246,18177,10124,-2747,-539
40602,12756,-4830,18601,10368,-3723,21
40612,12828,-4574,18498,11633,-4421,493
40622,12862,-4304,17975,12939,-4844,1007
40632,12737,-4005,17392,13602,-4807,1410
40642,12869,-4178,17024,13922,-4638,1868
40652,13094,-4660,16505,13978,-4516,2029
40662,13222,-4242,16442,12952,-4163,1680
40671,13497,-3755,16422,11517,-3710,1212
40681,13753,-3285,16696,10960,-3089,788
40691,13630,-2826,17289,10904,-2883,490
40701,13616,-2588,17169,11238,-3304,242
40711,13447,-2345,16623,11985,-3495,50
40721,12854,-2234,16471,12252,-3415,-37
40731,12799,-2156,16373,12189,-3430,-24
40741,13189,-1998,16137,12356,-3296,223
40751,13344,-1802,16128,12401,-2960,498
40761,13114,-1681,16221,12224,-2927,556
40771,12994,-1634,15867,12363,-3280,309
40780,13415,-1330,15028,12708,-3492,64
40790,13746,-1070,14402,12669,-3287,86
40800,13627,-765,14247,11963,-3112,214
40810,13475,-643,14436,11056,-3294,399
40820,13453,-70,14870,10587,-3696,475
40830,13204,229,15272,10683,-4441,616
40840,12923,247,14988,11353,-5457,963
40850,12687,184,14290,12157,-6190,1409
40860,12829,66,13897,12116,-6568,1885
40870,13123,499,14105,11253,-6982,2255
40880,13288,682,14432,10518,-7653,2544
40890,13493,651,14446,10625,-8122,2480
40899,13711,761,14164,10946,-8025,2181
40909,13908,1067,13923,10838,-7504,1935
40919,13908,1387,14040,10498,-7036,1859
40929,13764,1616,14120,10484,-6987,1975
40939,13633,1818,13980,10961,-7222,2166
40949,13410,1790,13254,11723,-7508,2436
40959,13676,1730,12350,12308,-7404,2739
40969,13886,1828,11666,12133,-6875,3095
40979,14324,2062,11719,11059,-6113,3212
40989,14866,2536,11845,10025,-5656,3066
40999,15319,2994,11806,9944,-5678,2915
41008,15441,3138,11584,10310,-6086,2857
41018,15244,3035,11438,10172,-6703,3045
41028,14996,2758,11256,9396,-7355,3389
41038,14951,2671,11071,8538,-7676,3742
41048,15040,2932,11108,7999,-7695,4113
41058,15035,3139,11218,7410,-7810,4588
41068,14844,3321,11288,6918,-8080,5077
41078,15000,3227,11046,6941,-8396,5548
41088,15299,3360,11057,7179,-8746,6083
41098,15444,3340,10935,7227,-9341,6672
41108,15457,3332,10981,7078,-10032,7303
41118,15382,3074,11393,6779,-10884,7942
41127,15173,3124,11752,6583,-11977,8476
41137,15294,3198,11726,7052,-12875,9049
41147,15948,2989,11316,8042,-13006,9353
41167,16271,3100,10598,9010,-11449,8352
41177,16659,2998,10196,8987,-11064,7807
41187,17214,2937,9568,9150,-11047,7656
41197,17489,2980,8977,9427,-11370,7726
41207,17744,2992,8264,9411,-11587,7765
41217,17944,2863,7640,8892,-11451,7748
41227,17847,2769,7216,7958,-11191,7851
41236,17507,2765,7209,6955,-10830,8188
41246,16846,2854,7590,6076,-10692,8450
41256,16913,2383,7162,5488,-10628,8318
41266,17501,2021,6645,5570,-9857,7455
41276,18001,2181,6242,5774,-8880,6448
41286,18322,2119,5700,5395,-8157,5950
41296,18776,2149,5201,4775,-7388,5472
41306,19314,2262,4850,3926,-6575,4761
41316,19516,2301,4717,3123,-5932,4001
41326,19280,2167,4978,2891,-5738,3588
41336,18952,1907,5400,2581,-5897,3472
41346,18806,1940,5296,1899,-5818,3256
41355,18985,1779,4891,1365,-4963,2691
41365,19476,1769,4241,989,-3411,1619
41375,19381,2174,4193,556,-1746,164
41385,18944,1962,4858,-351,-998,-950
41395,18324,1823,5454,-1398,-1054,-1564
41405,18008,1839,5787,-1777,-1190,-1681
41415,17941,1773,6030,-1315,-1280,-1467
41425,18206,2237,5555,-351,-1054,-1602
41435,18602,2445,4828,1015,-82,-2799
41445,18852,2251,4499,2134,1436,-4759
41455,18131,1732,4844,2709,2753,-6640
41464,17456,722,6270,3474,3436,-8165
41474,16738,1761,7417,4328,2733,-8470
41484,16657,1725,7960,5264,1131,-7635
41494,16618,2284,8029,6637,-417,-7627
41504,16638,3348,8068,8064,-1888,-7744
41514,16733,3119,7908,9058,-3764,-6675
41524,16090,3587,7418,9038,-5502,-5370
41534,15960,3238,6414,8630,-6163,-4673
41544,15986,2988,5125,9130,-5314,-4961
41554,15191,2682,4094,9447,-3602,-5659
41564,14458,2363,3509,8263,-1806,-6025
41574,13922,2248,3416,5745,-856,-5460
41583,13766,2367,3526,3286,-504,-4609
41593,14164,2938,3981,1491,-501,-3576
41603,14274,3087,4091,739,-800,-2490
41613,14615,3159,3980,611,-645,-2014
41623,15193,3991,4018,222,10,-2010
41633,15569,3980,3558,-19,904,-2280
41643,15480,3617,2695,56,2173,-2740
41653,15023,3585,2395,-599,3628,-3094
41663,14356,3466,2576,-2394,4835,-3022
41673,13655,3319,2882,-4660,5743,-2992
41683,13668,3442,3225,-6763,6691,-3108
41692,14171,3964,3765,-8494,7580,-3068
41702,14393,4398,4686,-9743,8215,-2892
41712,14548,4758,6012,-10614,8208,-2588
41722,14764,5215,7084,-11215,7781,-2274
41732,14726,5407,7595,-10957,7328,-2252
41742,14448,5178,7714,-9950,7136,-2394
41752,14156,5291,7698,-9219,7337,-2462
41762,13775,4941,7431,-9663,8006,-2405
41772,13561,4423,7158,-10922,9281,-2996
41782,13549,4433,7751,-12550,10798,-4142
41792,14114,5372,9111,-13985,11698,-4786
41802,13996,6119,11073,-14776,11548,-4476
41811,13116,6488,12827,-14247,10328,-3902
41821,12248,5842,13280,-12370,8632,-2902
41831,11689,4939,12701,-9703,7680,-2266
41841,11629,4975,12357,-7976,7525,-2252
41851,11279,4481,11629,-8290,7375,-2258
41861,10575,3986,11241,-10453,7927,-2426
41871,10108,3355,11900,-12869,9462,-3540
41881,9684,3542,12874,-14193,11020,-4656
41891,10052,4328,13802,-14693,12138,-5236
41901,10732,4937,14751,-14725,12201,-4910
41911,10541,5176,15401,-13873,11189,-4257
41921,9852,4767,15418,-12986,9981,-3825
41930,9154,4179,15269,-12396,9224,-3482
41940,8402,3594,14994,-12234,8962,-2713
41950,7760,2886,14805,-12925,9087,-1729
41960,7384,2329,14819,-14388,9735,-978
41970,7403,2177,15370,-16006,10723,-373
41980,7319,2336,16437,-17177,11619,-301
41990,8167,2831,17579,-17310,12084,-1054
42000,8803,3556,18293,-16148,11660,-1711
42010,8723,3272,18323,-14137,10480,-2017
42020,8118,2730,17877,-11987,9167,-2136
42030,7036,1590,17087,-10789,7889,-1865
42039,5739,422,16235,-10565,7117,-1660
42049,5089,-266,15826,-11606,7296,-1600
42059,4866,-455,16222,-13047,7977,-1223
42069,4759,-59,17435,-14239,8515,-805
42079,5427,229,18532,-14085,8452,-421
42089,7054,357,19074,-12649,8198,-291
42099,6502,1085,20324,-10428,8491,-631
42109,7018,864,19356,-9262,5920,-1122
42119,6536,101,18207,-7649,3528,-539
42129,5349,-498,17981,-6558,2355,-660
42139,4270,-987,18189,-7084,1728,-744
42149,3032,-1452,18215,-7461,1571,-449
42158,2579,-1868,17750,-7159,1861,-66
42168,3073,-2167,16881,-7424,2224,504
42188,4010,-2205,16986,-8678,4655,474
42198,4200,-1870,17923,-9480,5308,214
42208,4646,-1657,18678,-9894,4909,87
42218,4494,-1665,19073,-9348,3817,343
42228,4007,-2076,18883,-8563,2498,495
42238,3661,-2477,18365,-7797,1281,470
42248,3540,-2751,17933,-7361,522,385
42258,3312,-3059,17814,-7502,228,337
42267,3015,-3276,17911,-8012,232,483
42277,3053,-3438,18007,-8465,455,709
42287,3109,-3553,18033,-8982,886,935
42297,3350,-3594,18389,-9703,1426,1156
42307,3766,-3393,19018,-10196,1594,1440
42317,3747,-3463,19096,-10010,1232,1745
42327,3670,-3832,18723,-9637,809,1714
42337,3644,-4601,18018,-9556,745,1351
42347,2988,-5420,17369,-9916,1333,408
42357,2380,-5236,17894,-11096,2550,-964
42367,2039,-5049,19094,-12483,3294,-1638
42377,1462,-5358,19572,-12265,3254,-1847
42386,1302,-5232,20139,-11296,3105,-2210
42396,1257,-5350,20354,-10218,2704,-2113
42406,1156,-5719,19649,-8699,2246,-1693
42416,1168,-6179,18681,-7960,2222,-1408
42426,1351,-6300,18474,-8622,2659,-1472
42436,1308,-6509,18672,-9377,2983,-1525
42446,1028,-6649,18848,-9337,3001,-1777
42456,837,-6872,18923,-8988,2799,-2137
42466,685,-7245,18669,-8429,2475,-2434
42476,307,-7285,18696,-7874,2515,-2889
42486,-274,-7596,18745,-8120,2363,-2823
42495,-1095,-8112,18550,-7927,2278,-2752
42505,-1222,-8366,18433,-7525,2504,-2909
42515,-1048,-8735,18052,-7438,2768,-2768
42525,-957,-9014,17678,-8018,3234,-2627
42535,-845,-9147,17509,-9283,4021,-2523
42545,-861,-9498,17227,-10422,4913,-2274
42555,-875,-9740,17666,-11812,5828,-2087
42565,-860,-9162,19545,-13831,6098,-1749
42575,-1372,-8852,21489,-14562,4727,-960
42585,-1780,-9039,22145,-12677,2173,-220
42595,-1548,-9449,21550,-9191,-573,331
42605,-1936,-10393,19645,-6245,-2718,571
42614,-2454,-10794,18349,-4810,-3476,-111
42624,-1762,-10661,18360,-4962,-3840,-641
42634,-928,-10595,18419,-5474,-4964,-164
42644,-378,-10600,18370,-5876,-6159,711
42654,-231,-10379,19153,-6752,-6843,1490
42664,-80,-10101,20307,-8066,-7705,2240
42674,439,-10423,20530,-8255,-9332,2900
42684,185,-10649,18663,-6941,-10964,2991
42694,-733,-10750,16743,-5837,-10559,2043
42704,-1265,-10811,16678,-6360,-8703,770
42714,-1773,-11134,16942,-6915,-7208,124
42723,-2312,-11103,16764,-6885,-6070,-309
42733,-1504,-11431,16768,-6898,-4864,-778
42743,189,-12091,17879,-6831,-3631,-685
42753,345,-12274,18770,-6916,-3522,-196
42763,-1050,-11912,17548,-7404,-3659,-68
42773,-982,-12385,17368,-7731,-2076,-595
42783,-328,-12780,18915,-8175,-723,-533
42793,-578,-12711,19798,-8407,-1148,110
42803,-455,-12645,20309,-7769,-2372,284
42813,474,-12758,20631,-6641,-3645,125
42823,561,-12622,19419,-4976,-4904,53
42833,308,-13122,17895,-3399,-5484,-68
42842,-586,-13638,17158,-3128,-5696,-193
42852,-968,-13873,16789,-4262,-5693,-149
42862,-177,-14009,16643,-5095,-5638,315
42872,-62,-13594,15573,-5032,-5594,993
42882,474,-13686,15270,-5282,-4529,892
42892,874,-13651,16628,-6399,-3603,231
42902,1049,-13425,17886,-7049,-3935,-171
42912,1334,-13389,18341,-6151,-5228,-294
42922,1617,-13559,18461,-4795,-7135,-420
42932,1935,-13816,18354,-3988,-9316,-789
42942,1681,-14217,18227,-3811,-11458,-1155
42951,586,-14484,18309,-4261,-12801,-1237
42961,-510,-14157,18273,-4076,-13440,-1397
42971,-1138,-14641,18010,-3527,-13299,-1607
42981,-1219,-14741,17118,-3296,-12419,-1648
42991,-58,-15014,16514,-2944,-10920,-1221
43001,1212,-15226,16309,-2983,-10174,-496
43011,2347,-14965,16438,-3551,-9956,-131
43021,3383,-15052,18538,-4047,-9795,-519
43031,4389,-15063,20638,-3629,-10810,-1449
43041,4015,-15299,21319,-1994,-12687,-2266
43051,3133,-15416,20964,-8,-14114,-2884
43061,2271,-15521,19434,2117,-14964,-3241
43070,2342,-15847,17591,3805,-14963,-3361
43080,2387,-16006,17244,4368,-14800,-3039
43090,2395,-16126,17823,3427,-14753,-2395
43100,3696,-15435,18668,2816,-13864,-2252
43110,5486,-15495,19402,3802,-13367,-2147
43120,6694,-15234,20442,4818,-13976,-2235
43130,7573,-15021,22033,5813,-15855,-2970
43140,7461,-14813,22183,8436,-18836,-3855
43150,7233,-15209,20649,11472,-21294,-4625
43160,6485,-15446,18649,12944,-22174,-5180
43170,5007,-15301,18045,12362,-21626,-5230
43179,3667,-15022,17765,11381,-20183,-4746
43199,5117,-14217,18246,10922,-15073,-2799
43209,6705,-13639,18643,11110,-14163,-2190
43219,7609,-13211,18375,11387,-14216,-2079
43229,8537,-12987,18132,11462,-13390,-2195
43239,9398,-12665,19365,11541,-12390,-2136
43249,9255,-12583,19838,12574,-13078,-1961
43259,8958,-12558,19483,13803,-14014,-1723
43269,8454,-12340,19490,14168,-14033,-1338
43279,8424,-12043,19819,14465,-13293,-954
43289,8927,-11993,20298,15436,-12579,-662
43298,9494,-11794,20313,16683,-12472,-479
43308,9673,-11358,19908,17492,-12294,-243
43318,9634,-10988,19680,18387,-11546,13
43328,9458,-10206,19856,19272,-10725,293
43338,9842,-9487,20152,19850,-10401,361
43348,10044,-8686,18815,20986,-10032,48
43358,10765,-8070,18663,21920,-8532,-368
43368,11502,-7553,19458,23370,-8215,-140
43378,11581,-7357,20014,25995,-9994,850
43388,10952,-8124,19092,28207,-12410,1413
43398,11006,-7859,16616,28815,-13064,507
43407,12030,-6498,15726,27491,-11329,-979
43417,12382,-5727,17311,25650,-9508,-2122
43427,11082,-5127,18360,26207,-9773,-2849
43437,9973,-5070,17849,28347,-11271,-2976
43447,9116,-5277,16479,28856,-12167,-2248
43457,10063,-5071,15001,27887,-11364,-1100
43467,11534,-3960,14655,26479,-9271,38
43477,12278,-2366,16344,25535,-7859,674
43487,12112,-1693,17732,26732,-8943,589
43497,11599,-1793,17130,29961,-11397,-50
43507,12946,-2141,15752,32767,-12199,-1103
43517,14628,-1666,14308,32767,-11252,-2092
43526,15332,-1522,12884,32725,-9926,-2850
43536,14022,-1072,12971,32763,-8896,-3606
43546,12688,-251,14217,32169,-8631,-4646
43556,10962,611,14854,31652,-8965,-5020
43566,10639,1016,13497,32374,-8716,-4498
43576,11886,1597,11621,32476,-7599,-2671
43586,13806,2633,9877,31093,-6289,15
43596,15150,4246,10430,29672,-6407,2176
43606,15675,4943,10506,28772,-9836,3822
43616,14884,4072,8362,27603,-13688,4928
43626,14495,2972,5861,24962,-13901,4607
43636,14290,3198,4849,20422,-10132,2779
43645,14709,4107,5287,15722,-5401,538
43655,15084,5435,6500,12579,-2308,-996
43665,14775,5894,6986,10698,-1235,-1567
43675,13877,5531,7074,9203,-389,-1479
43685,13194,5043,6840,7802,1380,-1309
43695,13859,5772,7511,6482,3684,-1246
43705,14015,6862,9561,5872,4398,-726
43715,14391,6863,9228,7521,2794,298
43725,13883,6355,7448,9056,1512,930
43735,13259,5691,6602,6873,2409,442
43745,13024,5461,7082,3709,5054,-241
43754,13337,5493,7650,1657,8051,-721
43764,14098,6280,7444,829,10497,-1309
43774,14156,6954,7917,691,11859,-1421
43784,13623,7447,8747,730,11512,-1030
43794,11886,6573,9543,294,10273,-379
43804,10118,5777,10473,-197,9577,-398
43814,10074,6005,10051,1182,9733,155
43824,10444,5087,8475,2891,10858,1346
43834,11501,5437,7171,3484,12797,1134
43844,12193,6210,7094,2499,14538,768
43854,12641,6591,7043,609,15915,908
43864,12737,6436,7823,-395,16531,1311
43873,11543,6353,9715,-3158,14183,2480
43883,10798,6689,10902,-5988,11117,2834
43893,10408,6561,11659,-4524,8986,3514
43903,9120,5956,12520,-789,6533,4541
43913,8943,4835,10303,1728,4183,5060
43923,8953,3860,7312,1501,4756,4918
43933,9271,3914,6823,-1843,7463,3983
43943,10014,4148,7968,-6206,10351,3618
43953,11185,4896,9293,-8045,12672,3253
43963,12490,5346,9054,-8128,14084,3137
43973,11775,4740,7771,-7643,14894,3412
# 43974 LED ON
43982,8754,4063,10644,-9899,15412,3967
43992,4923,4585,15656,-13007,14126,3479
44002,7432,5343,16436,-10463,11404,2894
44012,9371,5141,13710,-4451,8805,3308
44022,9148,4226,11705,-2893,8419,2937
44032,7938,3678,11956,-4654,9414,1978
44042,8598,3967,12751,-6003,10013,1667
44052,9492,4947,13879,-5972,9683,1813
44062,9851,5279,14250,-5185,8725,1560
44072,9905,4854,12976,-3420,7632,1147
44082,9487,3877,11426,-2899,7038,692
44092,8051,3087,10818,-5242,7425,277
44101,7771,3090,12075,-8018,8699,-427
44111,6405,3709,15547,-10946,9566,-719
44121,5933,4084,18205,-11544,8969,-938
44131,7287,4433,17813,-7663,7820,-944
44141,7683,4204,15712,-4368,7254,-820
44151,7290,3579,14061,-3586,7476,-1499
44161,6794,3113,13526,-4204,7749,-2043
44171,6170,2819,13613,-5446,7815,-2133
44181,5699,2761,14295,-6854,7713,-2032
44191,5801,3129,15612,-7316,7412,-1883
44210,5770,3264,15415,-4984,5427,-1439
44220,5471,3101,14686,-4149,4653,-1519
44230,5127,2951,15186,-4445,4028,-1449
44240,4354,3428,17726,-5571,3141,-1185
44250,4649,3975,18745,-4820,1764,-693
44260,5786,3978,17281,-1797,258,-483
44270,6566,3575,14966,-615,-440,-998
44280,6580,3434,14080,-2346,-239,-1726
44290,6068,3715,14467,-4663,228,-2476
44300,5582,3788,15178,-5669,330,-3472
44310,4608,3267,16228,-6388,124,-4684
44320,2671,2606,17446,-8416,393,-5666
44329,1738,2095,17576,-9092,1341,-5875
44339,1237,1850,17228,-8596,2538,-5314
44349,1212,1894,17286,-8562,3483,-4815
